9-Jan-1998,Kara wore Kim's BAS (Brussels American School) jacket
10-Jan-1998,Bob is making zip file of my cancer documents
10-Jan-1998,Bike ride with Bob and Kara - ice cream sundaes at Pierrette
10-Jan-1998,Little dogs in customers laps at the restaurant
10-Jan-1998,Kara wants to share more about her friends with me
10-Jan-1998,"Kara is a ""pimple"" - 5 zits on her nose! Oh my!"
11-Jan-1998,Howling at a full moon
11-Jan-1998,"Kara singing to ""It's my party and I'll cry if I want too…"""
11-Jan-1998,"Discussing God, the Bible, and rededication with friend"
11-Jan-1998,The chocolate St. Nicholas is being eaten down the back first preserving the pretty front decorated with white chocolate
12-Jan-1998,Louise called and really likes Bob's after Christmas letter written with notes from my joy journal
12-Jan-1998,My tulips are poking through the earth
12-Jan-1998,"Short e-mail from Kim so as not to be charged with ""parent neglect"""
12-Jan-1998,Kim is in a sorority
13-Jan-1998,I find I am unafraid to peruse my cancer letter and cards
13-Jan-1998,The sun is rising by 8 AM - the days are becoming longer again!
13-Jan-1998,We are on a waiting list for Disney with the Meiers
13-Jan-1998,Bob gases cars again - Fina station opened near NATO
14-Jan-1998,"Despite irritation with me - Kelly called out ""I love you"" and gave me that Pixie grin as she left for the bus this morning"
14-Jan-1998,Bob came home just to talk and show me his shorter haircut
15-Jan-1998,Bob says I am not a burden even if we do not go to Key West because of my cancer history!
15-Jan-1998,Friends who listen
16-Jan-1998,Gave Rhonda no-sugar jello and one of her guests was diabetic!
16-Jan-1998,Key West is a no go - what adventure is in store for us?
16-Jan-1998,The cozy feeling from burning candles
16-Jan-1998,Kara wears her bike helmet without fussing
16-Jan-1998,King Albert and Queen Fabiola of Belguim were at the concert - began with Belgian National Anthem
16-Jan-1998,Found Kara's glasses in a dress-up purse
17-Jan-1998,A Kelly hug and request for pancakes
17-Jan-1998,Kim's checkbook doesn't balance again
17-Jan-1998,Your tennis shoes are too bright
17-Jan-1998,Enthusiastic Brigand cheerleaders
17-Jan-1998,"Skylar - such a warm, squirmy, cuddly little boy in my lap watching basketball"
18-Jan-1998,Found Bob's passport in camera closet
18-Jan-1998,Bob retrieved my rings from car with no fuss
18-Jan-1998,Kara sat in my lap during Le Chunnel ride
18-Jan-1998,Jean may work for Stephen again!
18-Jan-1998,"Induction service held in different parts of church according to ministry performed around baptismal font, keys at door"
19-Jan-1998,Kara's friend wanted someone to play with so much he volunteered to help Kara clean her room
19-Jan-1998,First fresh strawberries of the season
19-Jan-1998,Slid in rain trying to avoid car that turned left in front of me - all OK!
20-Jan-1998,Snow on the ground this morning
20-Jan-1998,Thank you for the book of scripture quotes. It means so much to me. Diane F.
20-Jan-1998,Highway exit safety barriers in France remind me of hats on Napoleonic soldiers
21-Jan-1998,Everyone liked waffles for dinner
21-Jan-1998,The money arrived at both banks after a long wait in the mail
22-Jan-1998,The girls left for the bus on time before Bob left for work
22-Jan-1998,Kara got up at 6:30 AM for the first time to do last minute studies
22-Jan-1998,"Kelly - ""I want a meal snack. You know Mom!"""
23-Jan-1998,Kara wants so much to be a big girl like her sisters and dye her hair too!
23-Jan-1998,"Kelly blew circuits for the entire house with her hot rollers.  The breaker for the house was on the meter, not in the circuit breaker box"
23-Jan-1998,Improvised padded bra for Kelly's dress
23-Jan-1998,Playing Life with Kara
24-Jan-1998,A magnificent image for Diane being supported by angles to walk and a band of angels cheering her on with bells and tambourines!
24-Jan-1998,Fresh brewed coffee lured me to the kitchen
24-Jan-1998,Bob surprised us with chocolate croissants 
25-Jan-1998,Little ones (3 or 4 year olds) helping Bob move tables after church
25-Jan-1998,A huge hug from Barbara Deacon
25-Jan-1998,Tears in Bob's eyes as he told me how much he enjoys watching my face - so very much love between us!
25-Jan-1998,Using Nancy's X-stitch bookmark in my joy journal
25-Jan-1998,Ping-pong with Bob - I'm getting better - I actually won a game
26-Jan-1998,Jean arrives today for two weeks
26-Jan-1998,The florist shops were closed but I found flowers at the GB
26-Jan-1998,Bob's excited it may still be Key West - I'm scared
26-Jan-1998,"Woman after mastectomy - ""I am not buying anymore bras until they give me 50% off!"""
27-Jan-1998,Quiet after the cacophony of breakfast and mad dash for the bus
27-Jan-1998,Ducks on the ice at Tervuren Park
27-Jan-1998,Jean says the beeper belongs on Bob's passport
28-Jan-1998,"A lipstick blot kiss on Kelly - ""Crazy Mommy"" with giggles"
28-Jan-1998,Jackie screeched with pleasure that we maybe coming to Key West too
29-Jan-1998,Kara was so excited about free art supplies from school
29-Jan-1998,Nan answers my e-mails so quickly
30-Jan-1998,Gillie brought her own soup for lunch knowing I would not mind
30-Jan-1998,Jean knew I would ask to stop for cappuccino on our walk
30-Jan-1998,"I shouldn't be so cynical, the detailer didn't know the job was by nomination"
30-Jan-1998,Kara's invitation to the movies got April out of going to her brothers hockey game - was April ever delighted
30-Jan-1998,"""Hurry, quick! It's lucky time, Mom!"" 22:22 on Kara's clock"
31-Jan-1998,I had been thinking of Sheila and she called me this morning.
31-Jan-1998,Life is good
31-Jan-1998,Shiela said our walk made her day
31-Jan-1998,I won Arachnid - 1000 pts - no bouncing cards
1-Feb-1998,Bob cleaned up the stuck-on waffles
1-Feb-1998,Gillie wished me a Happy February!
1-Feb-1998,The first hymn in church spoke to my prayer needs
1-Feb-1998,Diane sounds much better and wants out of the hospital even if it is in a wheel chair!
1-Feb-1998,Kelly giggling at old photos - her stuck in the highchair
1-Feb-1998,"The Queen Elizabeth??? (a nice idea, too expensive)"
2-Feb-1998,I got an appointment with Dr. DeRop on the same day I asked - lymphedema
2-Feb-1998,Bob gets to do my massage
2-Feb-1998,Bus driver waved when I stopped to give him lots of room to turn
3-Feb-1998,New recipe for easy broccoli salad
3-Feb-1998,Conversation with Jean and Tamar
3-Feb-1998,Speed of appointments for arm massage
3-Feb-1998,"Met Diane's husband, George and daughter, Sarah - liked teddy bear"
3-Feb-1998,Disney World here we come!
3-Feb-1998,Magnificent sunset pointed out by Kelly
4-Feb-1998,Gillie complimented the tea and I said thank you. Jean made the tea!
4-Feb-1998,The bandage is comfortable
5-Feb-1998,Despite sick children I am still okay
5-Feb-1998,Lunch at NATO with Jean and Bob
5-Feb-1998,Derek and friends singing rubber ducky to Kim
6-Feb-1998,Bob forgot the deviled eggs for the official luncheon
6-Feb-1998,Diane came home from hospital
7-Feb-1998,Jean's passport photo
7-Feb-1998,A fox streaking across a field
7-Feb-1998,"A snow storm at Godfrey's fort in Bullion, Belgium"
7-Feb-1998,A direct hit on the cameraman (me) with a snowball from Kelly
7-Feb-1998,Kara described the snow storm like that in a crystal ball scene.
8-Feb-1998,Kelly's head on my shoulder at church
8-Feb-1998,JoAnn's friend's list of things to do for someone ill arrived before my intro at CBS
8-Feb-1998,Surprise party with decorations for Jean by Kara - I blew up balloons
8-Feb-1998,Word and number games with Kelly
8-Feb-1998,Bob running to stay fit
8-Feb-1998,Bob's write up and sketch of massage technique
9-Feb-1998,Kara's curly hair this morning
9-Feb-1998,It is light at 8 AM again
10-Feb-1998,Bob maintains his reputation at selecting movies! Sci-fi was a horror (First Encounter)
10-Feb-1998,I was ill and everyone let me sleep in!
10-Feb-1998,Waffles did not stick to the iron
10-Feb-1998,Kara made me hot chocolate
11-Feb-1998,"""Good Morning"" from the CBS ladies"
11-Feb-1998,Many people liked my talk on what to do for a friend who has cancer
11-Feb-1998,A surprise party for Patty Dowling
12-Feb-1998,Kara had a toothbrush at school to brush off the red disclosing tablet - her classmates did not and she grinned brilliantly
12-Feb-1998,The principal picked Kara's brochure of Paris to take with him on his trip this month
12-Feb-1998,Met Pam F. on a museum tour and was able to share ideas for supporting Diane F.
13-Feb-1998,Frosted Valentine cup cakes with Kara
13-Feb-1998,Red tulips and pink carnations from Bob to all his girls for Valentines Day - (NATO exercise tomorrow)
13-Feb-1998,A really nice French waiter at Chez Leon on the Grande Place
14-Feb-1998,Bob liked his heart tie
14-Feb-1998,Bob mistook pink carnation buds for miniature pink roses
14-Feb-1998,Homemade pancakes for the girls
14-Feb-1998,Kelly was very patient learning to wrap my arm with bandages
15-Feb-1998,Bob unloaded dishwasher before leaving for work Sunday morning
15-Feb-1998,Kim liked her balloon bouquet
16-Feb-1998,Bob videoed the massage lesson
16-Feb-1998,Kelly paid her clothing bill
16-Feb-1998,The sound of rubbing my sleeve drives Kelly bonkers
17-Feb-1998,Rainbow through crystal candelabra
17-Feb-1998,Kelly spoke with me about her day.  Jessica got large bouquet of flowers - she carried all day for her Birthday
18-Feb-1998,Bob was selected for job at Key West
18-Feb-1998,It is time to begin a move-out schedule
18-Feb-1998,Kara's wart is finally gone!
18-Feb-1998,My tulips are up by several inches - Can spring be far behind?
18-Feb-1998,Get well card from Kara (I had flu?)
18-Feb-1998,I forgot I was going to Ghent tomorrow
18-Feb-1998,A chat with Gillie
18-Feb-1998,Denise's crocus are blooming 
18-Feb-1998,A clean house
18-Feb-1998,No cookies or chocolate today!
19-Feb-1998,Two days in a row Kara awoke with no headache
20-Feb-1998,Started my Christmas shopping - 4 Christmas furniture throws
21-Feb-1998,My hair is short again!
20-Feb-1998,I am so excited to have a friend going to Key West too - Jackie H
20-Feb-1998,Bob enjoys doing my massage - it makes me so relaxed - sleepy
20-Feb-1998,Bob is doing a spreadsheet to show volume change in my arm
20-Feb-1998,Becky is a musician
20-Feb-1998,Home Alone 3 was unexpectedly funny
20-Feb-1998,Surprise dinner invitation from Rhonda
21-Feb-1998,Slept in till I awoke naturally - 8:30 AM
21-Feb-1998,Shared my knowledge of medieval art with Bob and girls - Bruegel and Bosch
22-Feb-1998,Kelly showed temper control
22-Feb-1998,The taxes are assembled!!!!!
23-Feb-1998,"Bob who usually zooms, dawdled, slowly behind the bus we were following (Kara's class trip to Binche, BE)"
23-Feb-1998,"Yearly parade of costumed and masked dancers are a part of most cultures, going back to primitive times"
23-Feb-1998,"Orange hair, festooned with silly string - carnival"
23-Feb-1998,Frites with mayo shared among adults
24-Feb-1998,Shrove Tuesday pancake suppers are not a European tradition
24-Feb-1998,Leisure time with Bob before he left for US trip
24-Feb-1998,A quiet house - blessful rest time
24-Feb-1998,"Kelly has a deep, beautiful smile - Gillie"
24-Feb-1998,Confetti all over the place
25-Feb-1998,"Well, I am actually giving two more intros at CBS"
25-Feb-1998,Colleen K. stopped by with apricot pastries
25-Feb-1998,Kara still likes to sleep with me while Dad's away
26-Feb-1998,Kelly volunteered to clean up living room - her friends spent the night after the US - Belgian soccer match
26-Feb-1998,Watching CREATE A CARD screen saver keep changing
26-Feb-1998,Tea with Kelly after school
26-Feb-1998,Teresa's canaries have baby birds 1 1/4 with no feathers
26-Feb-1998,Inhaler allows me to walk steps without wheezing
27-Feb-1998,Visited with Kara mid-day as we went to get her glasses repaired
27-Feb-1998,Jackie says she'll take me to the doctors if need be in Key West
27-Feb-1998,Trees are in bloom
28-Feb-1998,"Kim is a nominee as a Baylor Beauty - She never believed me, she was pretty"
28-Feb-1998,Bob called last night from US - I forgot to use callback service!
28-Feb-1998,My right arm is smaller and sleeves bind less!
28-Feb-1998,Kelly earned 2 $20 tips at the exchange with her smile and a giggle for Romania
28-Feb-1998,Kelly sings when she is happy
1-Mar-1998,Everything is OK with Nan and family - her e-mail server has just been slow
1-Mar-1998,Kelly baked chocolate peanut butter chip cookies that smell delicious
1-Mar-1998,Kara is practicing drawing moving cartoons instead of watching TV
1-Mar-1998,Bob comes home tomorrow morning
2-Mar-1998,Bob picked me out a new leather purse!
2-Mar-1998,Margee and Gary gave us the CD Titanic
2-Mar-1998,"Bob gave Tim B. (17 and 5'10"") a good-bye hug"
2-Mar-1998,Tim likes girls and car rides even if he does not speak or walk
2-Mar-1998,Margee and Gary -very special!
2-Mar-1998,A wonderful morning with Bob
2-Mar-1998,My cough is improving!
3-Mar-1998,Louise called. It was a very nice conversation
3-Mar-1998,New immunotherapy drugs for advanced breast cancer!
3-Mar-1998,"After her walk, Kara came in joyously announcing she was in, in the family of God, she had asked Jesus into her life!"
3-Mar-1998,"A happy Kara face, waving bye with both hands as she head for the dentist"
3-Mar-1998,"Bob's comment when I said I need to make myself beautiful, ""That's not hard to do."""
3-Mar-1998,Kelly liked my spring flowers - daffodils and iris
3-Mar-1998,Kara caught the porch chair before it sailed over the railing! Windy Day
4-Mar-1998,The daffodils and iris at the table are so pretty
4-Mar-1998,Kara threw away the key to her brace with gleeful joy
4-Mar-1998,Kelly's tooth is in the correction position!
4-Mar-1998,Bob bought a book on Epheus. I should read it
5-Mar-1998,Bob enjoys the arm massage as much as I do
5-Mar-1998,Brunch with Bonnie at Le Pain - Stokel
5-Mar-1998,"Hail and rain in Stockel, bright sunshine in Sterrebeek"
5-Mar-1998,March is coming in like a lion
5-Mar-1998,Kim calls to discuss her problems with us
5-Mar-1998,Mini blonde hugs in the morning
5-Mar-1998,"Kelly doctored my ""zit"" on my face"
6-Mar-1998,"As angry as Kelly is with us, she still said ""Good morning Mommy"" and let me kiss her good-bye"
7-Mar-1998,Greg was able to speak with Diane and hear her love for him
7-Mar-1998,Hymns from Guide Posts are beautiful
7-Mar-1998,Kara finally got to go to Zaventem pool with her neighborhood friends
7-Mar-1998,Bob sent out a letter to all our friends and the e-mails came flooding back - so much fun to hear from everyone!
7-Mar-1998,My kitchen was all clean when I returned from the hospital last night
8-Mar-1998,The girls like to hold breath passing through Brussels tunnels
8-Mar-1998,"Bob said ""you are perfect in my eyes."""
9-Mar-1998,Tea with a friend this morning
10-Mar-1998,"Complimented Kelly on picking up clothes in bathroom (pixie grin) ""Sorry Mom, I left clothes in the living room."""
11-Mar-1998,Rhonda is a good friend. Taking Kara and I to vision therapy appointment because my arm is infected from small cut on thumb.
12-Mar-1998,Mr. Paquette called to say Kelly had a 92 average in English and was well behaved in class
12-Mar-1998,We ungrounded her for the weekend
12-Mar-1998,"Kelly kept her cool during conference with teacher, Bob and me"
13-Mar-1998,"Chirpy, singing voices of both girls as they got ready for school"
13-Mar-1998,Kelly inquired about my arm infection
13-Mar-1998,We have orders in hand for Key West
13-Mar-1998,"""I will lift you up on eagles wings"" appears when I need it"
14-Mar-1998,Kara smacking her lips in anticipation of chocolate chip pancakes
14-Mar-1998,Doing things with Bob
14-Mar-1998,Bob bought me an Ann McCaffrey book - sci-fi about dragons of Pern
15-Mar-1998,Colleen K. came to church with us for prayer healing and wants to come back!
15-Mar-1998,Surprise dinner invite at Dowlings
15-Mar-1998,A reindeer in someone's yard in Vossom
15-Mar-1998,Bob went and scared girls - screeching!!!
15-Mar-1998,Kara and Kelly chatting together on Kara's bed
16-Mar-1998,Another week to recover from my cough before speaking at CBS 
16-Mar-1998,Packed Kelly's lunch. Tomato soup spilled on her (thought is was butter in tub) - didn't put in enough food.
16-Mar-1998,Kelly's SHAPE ID showed up - stuck behind a desk drawer
17-Mar-1998,Kelly gave me a hug and thank you for bringing her the afternoon snack for soccer she had left home
17-Mar-1998,Bob came home for lunch
17-Mar-1998,Bob fills up cars with gas
17-Mar-1998,Kim really enjoyed Juarez Mexico Trip
18-Mar-1998,No school - the water main broke
18-Mar-1998,Kelly flooded gym bathroom at soccer practice - she forgot
19-Mar-1998,Lovely afternoon teaching my friend to X-stitch
19-Mar-1998,Answer questions about Kelly for an info form from Kinsey - favorite food pasta
20-Mar-1998,Cooked Kelly a muffin before she hurried off to school
20-Mar-1998,Kara played a song with the doorbell
21-Mar-1998,Emily Baker smiled at her helium balloon picked out by Kara (Minnie Mouse) Emily is in the hospital
21-Mar-1998,Kelly plays the same soccer position Kim did - She is enthusiastic!
21-Mar-1998,Kara making large bubbles outdoors with Sam and Chris 
21-Mar-1998,Spring is really here!  Bob mowed the lawn for the first time this year
22-Mar-1998,"A little old lady, white hair, face pressed against glass, staring blankly at people leaving church"
22-Mar-1998,Kelly told me about stuffing gift bags for Romanian children
22-Mar-1998,Snuggled against Kara and Bob to watch Dr. Quinn
23-Mar-1998,Colleen K has regained her positive attitude
23-Mar-1998,Kelly can not be too angry with us–we get a sweet good night each evening
23-Mar-1998,Love notes in my bathroom cupboard
23-Mar-1998,Kara's papers are almost all A's
23-Mar-1998,A long hot shower
23-Mar-1998,Reading a good book
24-Mar-1998,Lightly stroked bruise on Kelly's foot from soccer practice and she screamed as if in mortal pain
24-Mar-1998,"""Mommy, I know it better towards the end of the chapter"" Kara reviewing for social studies test"
24-Mar-1998,My arm is in great shape due to Bob's massage
24-Mar-1998,A chocolate egg from Gillie
25-Mar-1998,"""Why Me?"" introduction talk for CBS went well"
25-Mar-1998,Did not get lost going to Kara's vision therapy appointment
25-Mar-1998,Found the photo of family in front of submarine for Kara's essay - difference between A or B grade
26-Mar-1998,Bob patiently waits and takes the girls to school on his way to work
26-Mar-1998,Felt less overwhelmed about getting ready to move today
26-Mar-1998,Rhonda brought Kara home from Math Olympiads
26-Mar-1998,With a patch over one eye it took me 5 times to get a stuffed animal in the bracket
27-Mar-1998,Golf ball scooped up by a seagull during a tournament and dropped in a water trap
29-Mar-1998,Which day did I miss?
29-Mar-1998,Colleen K. came to church with us
29-Mar-1998,Colleen F. thinks I will be on TV???
29-Mar-1998,The first red buds are bursting on my tulips along the front walk
29-Mar-1998,Baby lambs in the field
30-Mar-1998,Dark purple violets in bloom again!
30-Mar-1998,Kara noticed the red tulips - they are ones the girls picked out last Spring
30-Mar-1998,Meeting went well with landlord on repairing the house before the expert comes
31-Mar-1998,I took a stress test without even moving from my chair! Heart rate 162 - my heart had plenty of oxygen
31-Mar-1998,Bob was not at SHAPE and showed up minutes before an IV was inserted
31-Mar-1998,It is not cancer and at last my cough will be resolved!
31-Mar-1998,"The girls came back to visit bringing teddy bears, music, flowers - and a wooden house with all our names!"
1-Apr-1998,"International calls from Kim, Mom, Dad, BJ, Nancy, and Susie - WOW!"
1-Apr-1998,"Friends who visit Jackie, Colleen K. and lots of local phone calls"
1-Apr-1998,How loved and cared about I feel 
1-Apr-1998,I threw out my styrofoam urinalysis cup thinking it was a coffee cup a friend had left behind!
1-Apr-1998,Played identify the object by the first letter with Kelly and Kara
1-Apr-1998,Bob showed me soccer movies of Kelly; Kelly getting Kara ready for dance pictures and Kara's dance class
1-Apr-1998,So many wonderful friends and family are praying for our family!
2-Apr-1998,"Flowers from Jackie, girls and office"
2-Apr-1998,Colleen K. brought wooden tulips because of my allergies - so thoughtful
2-Apr-1998,"Cheery happiness in Bob's, Kelly's and Kara's voices when I called to say ""good morning, I Love You!"""
2-Apr-1998,"God's grace - Colleen was there to hold my hand as they drew 5 tubes of blood, Jackie sat with me as I consulted the doctors; my CT scan was at 7:45 am just as I awoke - no time to worry :)"
2-Apr-1998,Susan Reeves called and Bruce from US
2-Apr-1998,Sandy is bringing dinner tomorrow
2-Apr-1998,Dana came with chocolates and will watch Kara tomorrow
2-Apr-1998,I put the underarm thermometer in my mouth; it looks just like our mouth one at home!!
2-Apr-1998,My physio therapist for arm recognized my name on the patient roster and stopped by to visit
3-Apr-1998,I came home
3-Apr-1998,Kara lept on my bed with glee and excitement
3-Apr-1998,Kara and Kelly had wheelchair races by the elevators while Bob and I talked
4-Apr-1998,Meals from friends
4-Apr-1998,A full rainbow on way to Chievre
4-Apr-1998,"Watching ""Now and Then"" with Kara - her grins giggles and big girl expressions"
5-Apr-1998,Bob doing the laundry
5-Apr-1998,Another full rainbow
5-Apr-1998,Daffodils mixed with my tulips!
5-Apr-1998,Kara roller blading and twirling like a dancer
5-Apr-1998,Telephones to communication with precious friends
5-Apr-1998,Kara included Kelly in Romania in our evening prayers
6-Apr-1998,Popsicles taste ever so good after my bronchoscopy
6-Apr-1998,Two rainbows today that makes four rainbows in three days
6-Apr-1998,Lots of e-mails from family and friends
7-Apr-1998,Playing board games with Kara
7-Apr-1998,A nice bubble bath and kara washed my hair for me and buried me in bubbles
8-Apr-1998,"""I survived yesterday"" Cathy magnet"
8-Apr-1998,Kara cute and beautiful in her swim suit and white net cover-up
8-Apr-1998,Phone call from Mom and Dad
8-Apr-1998,A picture of Kelly in Romania on the internet
9-Apr-1998,Another rainbow
9-Apr-1998,Kim continues to get excellent grades in pre-med biology :)
9-Apr-1998,Dinner at Millers and Kara was invited to stay over
10-Apr-1998,The soft comfort of our waterbed
10-Apr-1998,Bob's gentle snoring beside me
10-Apr-1998,Blueside Mountain virtual cards from Dad - 12 roses and cyberbunny
10-Apr-1998,Daffodil buds are horizontal not vertical like tulips
10-Apr-1998,A wood frame house instead of brick in Belgium???
10-Apr-1998,Flower delivery from Colleen and Wolfgang one step up each day
10-Apr-1998,Zaventem pool with Kara and Bob - cleanest pool I have ever seen!
10-Apr-1998,Candy claw machine one can not lose with - play till win - 20 F
11-Apr-1998,"Coffee with Terri after getting my haircut - comment on my cancer ""Oh Shit!"""
11-Apr-1998,Not home 24 hours and Kelly's boom-box in the bathroom sink
11-Apr-1998,Bob weeded my tulips
11-Apr-1998,Kara shares with me pictures and writing
11-Apr-1998,Kelly had a story of encouragement
11-Apr-1998,Kelly and Jessica slept in at the Blind School showing up at breakfast in pj's with no makeup
12-Apr-1998,Delicious steak dinner
12-Apr-1998,Church with all the Romanian returnees
13-Apr-1998,A quiet time with Bob in the morning
13-Apr-1998,Vivian brought lunch and helped with laundry
13-Apr-1998,Sleet!!! A handful down my back by Bob
13-Apr-1998,Cleaned Kelly's room and she said thanks!
13-Apr-1998,So many people love our family
13-Apr-1998,"Playing LIFE with Bob, Kelly, and Kara.  Kara tried to watch Dr. Quinn, Kelly tried to pull a tooth and Bob and I grinned"
14-Apr-1998,Bob wore his valentine tie on Easter to match my tangerine dress
14-Apr-1998,Today he dressed especially careful to take me to the hospital - wore his seal tie one of my favorites
14-Apr-1998,Left a message with lipstick kisses for Kara and Kelly at house
14-Apr-1998,Afternoon coffee with cookie from Vivian Yum! Yum!
14-Apr-1998,TV antennas in the hall ceiling for every 4 rooms
14-Apr-1998,An Easter egg tree in the lounge with chocolate bunnies underneath
14-Apr-1998,A valence of yellow bunnies and eggs around the nurses station
15-Apr-1998,Derek came and comforted Kim; she is doing better today with the news
15-Apr-1998,"My nurse, Ann winks at me as she goes by my room"
15-Apr-1998,"Friendly nurses who ask how I slept, encourage me and wish me will"
15-Apr-1998,My Doctor held my hand as I was punctured and fluid was withdrawn - compassion
15-Apr-1998,My roommate left her potted azalea for me. Vivian brought me tulips
16-Apr-1998,Being awakened by friends and family who are prayer warriors
16-Apr-1998,The chipper voices of my girls when I call to say good - morning - Bob too
16-Apr-1998,A bloomen (sunflower) on the nuclear medicine receptionists uniform
16-Apr-1998,A wonderful scented back rub
16-Apr-1998,Visits from my family
16-Apr-1998,Lots of international e-mails and calls
17-Apr-1998,Colleen's K. faith will continue to be nurtured
17-Apr-1998,"The man in green pj's and a bald head stopped me as I was leaving to say ""good-bye, madam"""
17-Apr-1998,"Jean arrived, but she had her armpits waxed before leaving the UK to look good in her ""swim costume"""
17-Apr-1998,Whilst
17-Apr-1998,Kara went to sleep in my lap as we watched Clueless - I gently stroked her hair and forehead
17-Apr-1998,Vivian and I spent the day together and had cappuccino - she was so very patient
18-Apr-1998,Lunch - a selection of fruit teas
18-Apr-1998,Mama duck in a nest hanging on the side of the canal in Delft
18-Apr-1998,The friendliness of the people of Delft waving to us in the canal boat
18-Apr-1998,Roaming along the cobbled paths as Kara tested just how fast my wheelchair could go!
18-Apr-1998,Swans in the fields of Holland
18-Apr-1998,"Horses, cars, bikes and a wheelchair all sharing the road"
18-Apr-1998,Swimming in the hotel pool and relaxing in the hot tub
18-Apr-1998,Turtles in the sun lamp in the fountain with lots of carp milling about
18-Apr-1998,Leisurely meals
18-Apr-1998,Sleeping beside Bob
19-Apr-1998,"Tulip names - ice follies, Pinnochio, Mickey Mouse, Ali Baba"
19-Apr-1998,Wonderful scents of flowers
19-Apr-1998,Bob knocked Jean's shades in the pool (fountain) Kara rescued them 
19-Apr-1998,Very leisurely breakfast including baked beans and tomatoes
19-Apr-1998,Wore my new funky hat with feathers
19-Apr-1998,Holding Bob's hand as I was pushed in the wheelchair
19-Apr-1998,Kara sitting in my lap
19-Apr-1998,Kelly asleep on my lap during the ride home
19-Apr-1998,Mom shared our room (Louise)
20-Apr-1998,The tulips in my yard are almost in full bloom
20-Apr-1998,I have so many flowers Kara isn't going to bring in any tulips
20-Apr-1998,Jean shields the calls
20-Apr-1998,Bob came home for lunch
20-Apr-1998,God is definitely paving our way home
20-Apr-1998,Pictures from Shiela's kids
21-Apr-1998,Kara spray dyed part of her hair pink which matched her barrette
21-Apr-1998,Kelly made her first soccer goal!
21-Apr-1998,"Stuart Robinson (new preacher) uses ""You betcha"""
21-Apr-1998,No more medical tests until next week
22-Apr-1998,Kara as one of the smog girls and tea-bag lady in Earth day play
22-Apr-1998,Mary L. arrived to take our pictures with the tulips
22-Apr-1998,My tulips from the girls are all open!
23-Apr-1998,"I met ""Sarah,"" Colleen's new german shepherd puppy - 10 weeks old"
23-Apr-1998,Kara doing the Macarena dance standing on our mailbox
23-Apr-1998,Jean gave Bob a goblet of wine!
23-Apr-1998,Mom (Louise) used the fine china and crystal for dinner to celebrate leaving for the US for treatment tomorrow
23-Apr-1998,Magnificent tulips from girls along the front walk
23-Apr-1998,Chatting with Kelly at the Peirette and one last cappuccino
24-Apr-1998,The sound of twittering birds at dawn
24-Apr-1998,A kiss in the dining room.  Bob said I'd made a beautiful home in Belguim
24-Apr-1998,The flight attendant wore a double faced watch
24-Apr-1998,Karen Y and I use the same version Bible
24-Apr-1998,I have never been prayed over in tongues before- surprisingly comforting
24-Apr-1998,"Imogene, Becky, Dan, and Karen met our plane at Dallas"
25-Apr-1998,Slept until 6 AM or almost noon in Belgium
25-Apr-1998,Sound of mowers and American voices on Saturday morning
25-Apr-1998,An oasis of quiet at Karen's before completing the journey to WV
25-Apr-1998,Play ball with Molly - the dog
25-Apr-1998,One handed or two handed Lord praises ?????
25-Apr-1998,Amy bird's tweet - tweet
25-Apr-1998,Being home with family
26-Apr-1998,"An e-mail diary from the girls, Mom and Jean"
26-Apr-1998,"Jean getting out of the airport car park with possible new ding to ""the ark"""
26-Apr-1998,An arm massage and BJ came in to chat
26-Apr-1998,"Ginger, the dog, jumped on the mattress and settled down before we could make the bed"
26-Apr-1998,Becky came to breakfast in Bob's arms down elevator
26-Apr-1998,Downy woodpecker on the tree
26-Apr-1998,A massage from Becky
26-Apr-1998,Memory lane with grades and certificates from the past
27-Apr-1998,Debbie Bishop was visiting her Mom in DC and showed up at the hospital to spend the afternoon and evening with us
28-Apr-1998,"Met Dr. Trantos in the hall, he had been waiting for us"
28-Apr-1998,Mama goose hissed at Bob when he got to near her goslings while running
28-Apr-1998,Becky is impatient to show me her report card
29-Apr-1998,Bob wants to buy not rent a house in WV
29-Apr-1998,Kim is with us in DC
29-Apr-1998,The staff at Bethesda is very kind and gentle
30-Apr-1998,Drained 1000 cc from my right lung today and I am breathing and speaking easier
30-Apr-1998,Ate a delicious seafood meal 
30-Apr-1998,Kim painted my nails a golden color
30-Apr-1998,My doctor wheeled me to X-ray!
30-Apr-1998,St. Paul's of Vossem prayed for our family on Tuesday
30-Apr-1998,Gillie has an image of me snuggled against God's shoulder
30-Apr-1998,Kelly may go to Prom
1-May-1998,Kim does not like Bob wearing the same cologne as her boyfriend Derek
1-May-1998,Inch by inch a yard's a cinch
1-May-1998,How do you eat an elephant?  One bite at a time - Charlie Y says it doesn't taste too good though!
2-May-1998,Everyday is a good day when you say good morning to me! Bob
2-May-1998,Girl talk with Kim
2-May-1998,A lipstick kiss goodbye from Kim 
2-May-1998,BJ helping me get settled in 
2-May-1998,Becky calling about Aunt Trish
2-May-1998,Dad came to hospital with me
2-May-1998,Medication is helping pain to recede
2-May-1998,Kim painted my fingernails golden and my toenails lavender!
3-May-1998,"Birds at the feeders - gold finch, house finch, woodpeckers, grackles, sparrows - so beautiful"
3-May-1998,A rainbow
3-May-1998,Kara is excited about painting her own room
3-May-1998,Kelly played soccer for me and did very well
